Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1Q4N0,K1Q4N0_CRAGI,unreviewed,Protein LZIC,CGI_10019076,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),196,beta-catenin binding [GO:0008013],EKC28848
K1R4I9,K1R4I9_CRAGI,unreviewed,Nucleolar protein 10,CGI_10019069,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),676,nucleus [GO:0005634],EKC28841
K1Q9X1,K1Q9X1_CRAGI,unreviewed,Pre-mRNA-splicing factor SLU7,CGI_10004666,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),215,nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270],EKC28084
K1QYM8,K1QYM8_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10002849,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),556,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC26626
K1QD18,K1QD18_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10002848,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),427,,EKC26625
K1QUG9,K1QUG9_CRAGI,unreviewed,G patch domain-containing protein 2,CGI_10014874,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),503,nucleic acid binding [GO:0003676],EKC25196
K1QUG5,K1QUG5_CRAGI,unreviewed,PDF receptor,CGI_10014869,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),441,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; G-protein coupled receptor activity [GO:0004930]; cell surface receptor signaling pathway [GO:0007166],EKC25191
K1Q8J1,K1Q8J1_CRAGI,unreviewed,DnaJ-like protein subfamily C member 17,CGI_10014868,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),356,nucleic acid binding [GO:0003676],EKC25190
K1PMG6,K1PMG6_CRAGI,unreviewed,Uncharacterized protein,CGI_10014870,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),286,,EKC25192
K1Q3X9,K1Q3X9_CRAGI,unreviewed,Phosphatidylinositide phosphatase SAC2,CGI_10012817,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),690,phosphoric ester hydrolase activity [GO:0042578],EKC26089
K1QBB5,K1QBB5_CRAGI,unreviewed,Uncharacterized protein,CGI_10023385,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),337,,EKC26080
K1Q4S7,K1Q4S7_CRAGI,unreviewed,Calreticulin,CGI_10015917,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),537,endoplasmic reticulum [GO:0005783]; calcium ion binding [GO:0005509]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457],EKC23905
K1PQF1,K1PQF1_CRAGI,unreviewed,Neural cell adhesion molecule L1,CGI_10015921,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),668,integral component of membrane [GO:0016021],EKC23908
K1QX08,K1QX08_CRAGI,unreviewed,Uncharacterized protein,CGI_10018346,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),3724,peroxisome [GO:0005777],EKC35694
K1QX38,K1QX38_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10009418,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),595,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC41482
K1Q861,K1Q861_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10002972,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),576,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC30093
K1PBK7,K1PBK7_CRAGI,unreviewed,Neurogenic locus notch-like protein,CGI_10010564,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1428,calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160],EKC18873
K1RMS2,K1RMS2_CRAGI,unreviewed,Uncharacterized protein,CGI_10001541,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),211,integral component of membrane [GO:0016021],EKC35691
K1PID7,K1PID7_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10011738,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),468,,EKC18609
K1PB18,K1PB18_CRAGI,unreviewed,Putative serine/threonine-protein kinase pats1,CGI_10011731,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2839,intracellular [GO:0005622]; calcium ion binding [GO:0005509]; GTP binding [GO:0005525]; kinase activity [GO:0016301]; small GTPase mediated signal transduction [GO:0007264],EKC18603
K1P4Q0,K1P4Q0_CRAGI,unreviewed,Uncharacterized protein,CGI_10011730,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),420,microtubule binding [GO:0008017],EKC18602
K1PW81,K1PW81_CRAGI,unreviewed,Tripeptidyl-peptidase 2,CGI_10005825,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1248,serine-type endopeptidase activity [GO:0004252]; tripeptidyl-peptidase activity [GO:0008240],EKC20550
K1QTE4,K1QTE4_CRAGI,unreviewed,Uncharacterized protein,CGI_10023080,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),107,integral component of membrane [GO:0016021],EKC36933
K1QTE9,K1QTE9_CRAGI,unreviewed,Exosome component 10,CGI_10023085,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),826,nuclear exosome (RNase complex) [GO:0000176]; 3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]; nucleotide binding [GO:0000166]; RNA processing [GO:0006396],EKC36938
K1RE81,K1RE81_CRAGI,unreviewed,Transport protein Sec24B,CGI_10025107,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1389,COPII vesicle coat [GO:0030127]; zinc ion binding [GO:0008270]; ER to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886],EKC39650
K1S6Z0,K1S6Z0_CRAGI,unreviewed,Uncharacterized protein,CGI_10027320,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1545,signal transduction [GO:0007165],EKC43221
K1QMN7,K1QMN7_CRAGI,unreviewed,Multiple epidermal growth factor-like domains 6,CGI_10009119,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),477,,EKC30095
K1QHZ5,K1QHZ5_CRAGI,unreviewed,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",CGI_10008405,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),160,"membrane [GO:0016020]; 4 iron, 4 sulfur cluster binding [GO:0051539]; oxidoreductase activity, acting on NAD(P)H [GO:0016651]",EKC33433
K1Q9L1,K1Q9L1_CRAGI,unreviewed,"39S ribosomal protein L50, mitochondrial",CGI_10008410,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),251,mitochondrion [GO:0005739]; ribosome [GO:0005840],EKC33437
K1QI03,K1QI03_CRAGI,unreviewed,Phosphatase Slingshot-like protein 2,CGI_10008412,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1356,protein tyrosine phosphatase activity [GO:0004725]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; actin cytoskeleton organization [GO:0030036],EKC33438
K1QHS8,K1QHS8_CRAGI,unreviewed,Ribonucleoside-diphosphate reductase (EC 1.17.4.1),CGI_10023775,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),790,"ATP binding [GO:0005524]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; DNA replication [GO:0006260]",EKC28390
K1Q864,K1Q864_CRAGI,unreviewed,Bystin,CGI_10009122,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),439,,EKC30098
K1QAU5,K1QAU5_CRAGI,unreviewed,Uncharacterized protein,CGI_10011734,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),748,integral component of membrane [GO:0016021],EKC18606
K1Q7K4,K1Q7K4_CRAGI,unreviewed,Werner syndrome ATP-dependent helicase-like protein,CGI_10017151,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),261,3'-5' exonuclease activity [GO:0008408]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676],EKC32742
K1QNT8,K1QNT8_CRAGI,unreviewed,Protein G7c,CGI_10017158,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),810,integral component of membrane [GO:0016021],EKC32749
K1PLN2,K1PLN2_CRAGI,unreviewed,WD repeat-containing protein 49,CGI_10011654,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),922,calcium ion binding [GO:0005509],EKC24937
K1PTD3,K1PTD3_CRAGI,unreviewed,Cytochrome P450 2D6,CGI_10011655,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),223,"heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",EKC24938
K1RP09,K1RP09_CRAGI,unreviewed,F-box only protein 25,CGI_10024835,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),332,,EKC36111
K1QH61,K1QH61_CRAGI,unreviewed,Zinc finger protein PLAG1,CGI_10024836,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1036,"nucleus [GO:0005634]; nucleic acid binding [GO:0003676]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcription, DNA-templated [GO:0006351]",EKC36112
K1QH63,K1QH63_CRAGI,unreviewed,Uncharacterized protein,CGI_10024841,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),216,,EKC36117
K1QYA4,K1QYA4_CRAGI,unreviewed,Tctex1 domain-containing protein 1-B,CGI_10024843,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),173,,EKC36119
K1PKE0,K1PKE0_CRAGI,unreviewed,Virulence metalloprotease,CGI_10008767,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),624,metalloendopeptidase activity [GO:0004222],EKC19359
K1QLK4,K1QLK4_CRAGI,unreviewed,Uncharacterized protein,CGI_10002116,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),599,,EKC22526
K1PU38,K1PU38_CRAGI,unreviewed,Angiopoietin-4,CGI_10010517,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),229,,EKC25173
K1QRE7,K1QRE7_CRAGI,unreviewed,TBC1 domain family member 4,CGI_10021562,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2001,metallopeptidase activity [GO:0008237],EKC31460
K1Q4I1,K1Q4I1_CRAGI,unreviewed,Uncharacterized protein,CGI_10021564,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),717,,EKC31462
K1QBZ5,K1QBZ5_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10006831,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),591,,EKC31463
K1RLW8,K1RLW8_CRAGI,unreviewed,Uncharacterized protein,CGI_10018856,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),948,,EKC35376
K1PP45,K1PP45_CRAGI,unreviewed,PR domain zinc finger protein 16,CGI_10005698,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),936,"nucleic acid binding [GO:0003676]; regulation of transcription, DNA-templated [GO:0006355]",EKC20589
K1S6Z6,K1S6Z6_CRAGI,unreviewed,Uncharacterized protein,CGI_10027325,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),264,integral component of membrane [GO:0016021],EKC43226
K1R1B6,K1R1B6_CRAGI,unreviewed,D-glucuronyl C5-epimerase,CGI_10025115,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),594,"integral component of membrane [GO:0016021]; racemase and epimerase activity, acting on carbohydrates and derivatives [GO:0016857]; glycosaminoglycan biosynthetic process [GO:0006024]",EKC39658
K1RFM7,K1RFM7_CRAGI,unreviewed,Prostaglandin E2 receptor EP4 subtype,CGI_10027790,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),260,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC40150
K1R349,K1R349_CRAGI,unreviewed,Pancreatic secretory granule membrane major glycoprotein GP2,CGI_10027793,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),983,integral component of membrane [GO:0016021],EKC40153
K1Q8Q6,K1Q8Q6_CRAGI,unreviewed,Kelch-like protein 24,CGI_10014288,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),558,,EKC25255
K1QH85,K1QH85_CRAGI,unreviewed,Trafficking protein particle complex subunit,CGI_10022209,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),180,endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; TRAPP complex [GO:0030008]; Golgi vesicle transport [GO:0048193],EKC33233
K1PY78,K1PY78_CRAGI,unreviewed,Deoxyhypusine hydroxylase (DOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase),CGI_10015475,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),307,deoxyhypusine monooxygenase activity [GO:0019135]; metal ion binding [GO:0046872]; peptidyl-lysine modification to peptidyl-hypusine [GO:0008612],EKC29202
K1QE38,K1QE38_CRAGI,unreviewed,Target of rapamycin complex subunit lst8,CGI_10008281,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),317,,EKC35172
K1RLH2,K1RLH2_CRAGI,unreviewed,Cytosolic Fe-S cluster assembly factor NARFL,CGI_10008280,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),612,integral component of membrane [GO:0016021]; extracellular ligand-gated ion channel activity [GO:0005230],EKC35171
K1Q1E6,K1Q1E6_CRAGI,unreviewed,Uncharacterized protein,CGI_10001888,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),452,catalytic activity [GO:0003824]; metabolic process [GO:0008152],EKC22605
K1QAV5,K1QAV5_CRAGI,unreviewed,Hexosyltransferase (EC 2.4.1.-),CGI_10023779,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),218,Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; galactosyltransferase activity [GO:0008378]; protein glycosylation [GO:0006486],EKC28394
K1QHT2,K1QHT2_CRAGI,unreviewed,Uncharacterized protein,CGI_10023780,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),63,integral component of membrane [GO:0016021],EKC28395
K1QY83,K1QY83_CRAGI,unreviewed,Uncharacterized protein,CGI_10020894,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),179,integral component of membrane [GO:0016021],EKC38633
K1RQ18,K1RQ18_CRAGI,unreviewed,Fibropellin-3,CGI_10027000,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),952,extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; chitin binding [GO:0008061]; chitin metabolic process [GO:0006030],EKC36466
K1R9D4,K1R9D4_CRAGI,unreviewed,N6-adenosine-methyltransferase 70 kDa subunit,CGI_10023713,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),555,nucleus [GO:0005634]; mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity [GO:0016422],EKC40279
K1QKG6,K1QKG6_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10002604,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),548,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC22226
K1PKL6,K1PKL6_CRAGI,unreviewed,Fibropellin-1,CGI_10002616,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),386,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509],EKC22223
K1Q070,K1Q070_CRAGI,unreviewed,Ankyrin-1,CGI_10002629,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),994,,EKC22220
K1QD96,K1QD96_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10013140,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),594,,EKC31948
K1RCS8,K1RCS8_CRAGI,unreviewed,Metalloendopeptidase (EC 3.4.24.-),CGI_10013133,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),772,integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; transport [GO:0006810],EKC31941
K1PPR6,K1PPR6_CRAGI,unreviewed,Uncharacterized protein,CGI_10011924,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),406,,EKC23578
K1PNE3,K1PNE3_CRAGI,unreviewed,Transmembrane emp24 domain-containing protein 2,CGI_10016770,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),160,integral component of membrane [GO:0016021]; transport [GO:0006810],EKC18010
K1QUD6,K1QUD6_CRAGI,unreviewed,Clathrin light chain,CGI_10021336,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),209,clathrin coat of coated pit [GO:0030132]; clathrin coat of trans-Golgi network vesicle [GO:0030130]; structural molecule activity [GO:0005198]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192],EKC40452
K1Q5B7,K1Q5B7_CRAGI,unreviewed,Uncharacterized protein,CGI_10026322,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),193,protein disulfide oxidoreductase activity [GO:0015035],EKC24080
K1PR64,K1PR64_CRAGI,unreviewed,N-acylethanolamine-hydrolyzing acid amidase,CGI_10026325,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),368,lysosome [GO:0005764]; lipid metabolic process [GO:0006629],EKC24083
K1Q5B9,K1Q5B9_CRAGI,unreviewed,Neuronal acetylcholine receptor subunit beta-3,CGI_10026327,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),457,cell junction [GO:0030054]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]; acetylcholine-gated cation-selective channel activity [GO:0022848],EKC24085
K1QRG6,K1QRG6_CRAGI,unreviewed,Uncharacterized protein,CGI_10015176,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),389,integral component of membrane [GO:0016021],EKC24086
K1QBN9,K1QBN9_CRAGI,unreviewed,Uncharacterized protein,CGI_10001762,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),83,,EKC26240
K1Q1Z5,K1Q1Z5_CRAGI,unreviewed,Uncharacterized protein,CGI_10021937,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),555,,EKC30427
K1R235,K1R235_CRAGI,unreviewed,Growth arrest and DNA-damage-inducible protein GADD45 gamma,CGI_10012922,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),123,nucleus [GO:0005634]; regulation of cell cycle [GO:0051726]; response to stress [GO:0006950],EKC39863
K1RD95,K1RD95_CRAGI,unreviewed,Phosphatidylinositol-5-phosphate 4-kinase type-2 beta,CGI_10006606,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),352,ATP binding [GO:0005524]; phosphatidylinositol phosphate kinase activity [GO:0016307],EKC39280
K1QQN2,K1QQN2_CRAGI,unreviewed,Uncharacterized protein,CGI_10003054,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),142,,EKC39282
K1R021,K1R021_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10003055,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),229,,EKC39283
K1R6V3,K1R6V3_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10003056,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),556,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC39284
K1R025,K1R025_CRAGI,unreviewed,Neuronal acetylcholine receptor subunit alpha-3,CGI_10024456,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),413,integral component of membrane [GO:0016021]; extracellular ligand-gated ion channel activity [GO:0005230],EKC39288
K1RFQ3,K1RFQ3_CRAGI,unreviewed,Mps one binder kinase activator-like 3,CGI_10024744,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),226,kinase activity [GO:0016301],EKC32951
K1QM26,K1QM26_CRAGI,unreviewed,Proline-rich transmembrane protein 1,CGI_10001699,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),132,integral component of membrane [GO:0016021]; response to biotic stimulus [GO:0009607],EKC22691
K1PRV0,K1PRV0_CRAGI,unreviewed,Uncharacterized protein,CGI_10009635,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2493,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC19140
K1PRV2,K1PRV2_CRAGI,unreviewed,Threonine synthase-like 1,CGI_10009616,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),898,integral component of membrane [GO:0016021],EKC19145
K1QLH0,K1QLH0_CRAGI,unreviewed,Peroxiredoxin-4,CGI_10024227,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),248,cell [GO:0005623]; peroxiredoxin activity [GO:0051920]; cell redox homeostasis [GO:0045454],EKC37672
K1RSY1,K1RSY1_CRAGI,unreviewed,Sentrin-specific protease 6,CGI_10024226,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),481,cysteine-type peptidase activity [GO:0008234],EKC37671
K1PM39,K1PM39_CRAGI,unreviewed,E3 ubiquitin-protein ligase MARCH1,CGI_10001470,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),239,integral component of membrane [GO:0016021]; ligase activity [GO:0016874]; zinc ion binding [GO:0008270],EKC22793
