Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1QR29,K1QR29_CRAGI,unreviewed,Tripartite motif-containing protein 71,CGI_10019207,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),708,intracellular [GO:0005622]; miRNA binding [GO:0035198]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]; miRNA mediated inhibition of translation [GO:0035278],EKC31350
K1QBQ0,K1QBQ0_CRAGI,unreviewed,PRA1 family protein,CGI_10014182,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),168,integral component of membrane [GO:0016021],EKC34237
K1RU24,K1RU24_CRAGI,unreviewed,Neurogenic locus Notch protein,CGI_10022703,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),4805,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509],EKC38111
K1RA94,K1RA94_CRAGI,unreviewed,Centrosomal protein of 63 kDa,CGI_10022702,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),866,,EKC38110
K1RB92,K1RB92_CRAGI,unreviewed,IQ motif and SEC7 domain-containing protein 1,CGI_10019214,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),351,ARF guanyl-nucleotide exchange factor activity [GO:0005086]; regulation of ARF protein signal transduction [GO:0032012],EKC31356
K1QTM0,K1QTM0_CRAGI,unreviewed,Prostaglandin E2 receptor EP4 subtype,CGI_10027792,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),277,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC40152
K1R352,K1R352_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10027800,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),287,,EKC40158
K1R952,K1R952_CRAGI,unreviewed,Tripartite motif-containing protein 29,CGI_10027801,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),380,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC40159
K1PRP6,K1PRP6_CRAGI,unreviewed,Uncharacterized protein,CGI_10009929,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),105,,EKC19055
K1QVG5,K1QVG5_CRAGI,unreviewed,Retinal dehydrogenase 1,CGI_10026867,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),493,oxidoreductase activity [GO:0016491],EKC37583
K1QLB7,K1QLB7_CRAGI,unreviewed,Uncharacterized protein,CGI_10026866,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),180,integral component of membrane [GO:0016021]; G-protein coupled peptide receptor activity [GO:0008528],EKC37582
K1R266,K1R266_CRAGI,unreviewed,Retinal dehydrogenase 1,CGI_10026868,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),572,oxidoreductase activity [GO:0016491],EKC37584
K1RST3,K1RST3_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10026870,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),882,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC37586
K1R271,K1R271_CRAGI,unreviewed,Complement C1q-like protein 4,CGI_10026873,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),122,,EKC37589
K1Q1E6,K1Q1E6_CRAGI,unreviewed,Uncharacterized protein,CGI_10001888,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),452,catalytic activity [GO:0003824]; metabolic process [GO:0008152],EKC22605
K1R1B4,K1R1B4_CRAGI,unreviewed,Histone-lysine N-methyltransferase SETD1B,CGI_10013795,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1391,methyltransferase activity [GO:0008168]; RNA binding [GO:0003723],EKC27511
K1PZH6,K1PZH6_CRAGI,unreviewed,Uncharacterized protein,CGI_10027366,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),137,,EKC29582
K1Q6T0,K1Q6T0_CRAGI,unreviewed,Uncharacterized protein,CGI_10027367,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),551,,EKC29583
K1R6M2,K1R6M2_CRAGI,unreviewed,Uncharacterized protein,CGI_10027370,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),748,,EKC29586
K1PZH8,K1PZH8_CRAGI,unreviewed,Uncharacterized protein,CGI_10027372,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),145,,EKC29587
K1QLG8,K1QLG8_CRAGI,unreviewed,UPF0748 protein yngK,CGI_10027369,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),507,,EKC29585
K1Q6T3,K1Q6T3_CRAGI,unreviewed,Uncharacterized protein,CGI_10027373,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2268,integral component of membrane [GO:0016021],EKC29588
K1QXM8,K1QXM8_CRAGI,unreviewed,Coiled-coil domain-containing protein 42-like protein,CGI_10006009,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),118,,EKC33690
K1QAJ4,K1QAJ4_CRAGI,unreviewed,Transmembrane protein C2orf18-like protein,CGI_10020725,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),400,integral component of membrane [GO:0016021]; transport [GO:0006810],EKC33697
K1QRB5,K1QRB5_CRAGI,unreviewed,ATP-dependent RNA helicase DDX54,CGI_10020727,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),472,ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676],EKC33699
K1RC35,K1RC35_CRAGI,unreviewed,Chitotriosidase-1,CGI_10026605,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),700,"extracellular region [GO:0005576]; chitin binding [GO:0008061]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]; chitin metabolic process [GO:0006030]",EKC38805
Q1RQ18,Q1RQ18_CRAGI,unreviewed,Chit3 protein (EC 3.2.1.14),chit3,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),371,chitin binding [GO:0008061]; chitinase activity [GO:0004568]; carbohydrate metabolic process [GO:0005975],EKC38805
K1QPF2,K1QPF2_CRAGI,unreviewed,5-azacytidine-induced protein 1,CGI_10026607,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1608,cilium [GO:0005929]; intraciliary transport involved in cilium assembly [GO:0035735],EKC38807
K1RC30,K1RC30_CRAGI,unreviewed,Chitotriosidase-1,CGI_10026600,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),475,chitin binding [GO:0008061]; carbohydrate metabolic process [GO:0005975],EKC38800
K1QYL9,K1QYL9_CRAGI,unreviewed,Putative chitinase 3,CGI_10026603,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1290,"extracellular region [GO:0005576]; chitin binding [GO:0008061]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]; chitin metabolic process [GO:0006030]",EKC38803
K1PUP4,K1PUP4_CRAGI,unreviewed,S phase cyclin A-associated protein in the endoplasmic reticulum,CGI_10001786,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1203,,EKC22669
K1R5J3,K1R5J3_CRAGI,unreviewed,Leucine-rich repeat serine/threonine-protein kinase 1,CGI_10026610,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2293,intracellular [GO:0005622]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; protein kinase activity [GO:0004672]; small GTPase mediated signal transduction [GO:0007264],EKC38809
K1Q1W8,K1Q1W8_CRAGI,unreviewed,Death effector domain-containing protein,CGI_10001394,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),319,regulation of apoptotic process [GO:0042981],EKC22840
K1QYF2,K1QYF2_CRAGI,unreviewed,Multiple epidermal growth factor-like domains 10,CGI_10020253,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1081,integral component of membrane [GO:0016021],EKC36184
K1R4Q9,K1R4Q9_CRAGI,unreviewed,Sodium/glucose cotransporter 4,CGI_10020247,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),552,integral component of membrane [GO:0016021]; transporter activity [GO:0005215]; transmembrane transport [GO:0055085],EKC36180
K1PHZ9,K1PHZ9_CRAGI,unreviewed,Sulfotransferase 1A1 (Fragment),CGI_10009291,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),242,sulfotransferase activity [GO:0008146],EKC23587
K1QL21,K1QL21_CRAGI,unreviewed,Nucleoporin p58/p45,CGI_10002351,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),582,nuclear pore [GO:0005643]; nucleocytoplasmic transport [GO:0006913],EKC22401
K1RH85,K1RH85_CRAGI,unreviewed,Uncharacterized protein,CGI_10012197,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),99,,EKC33496
K1PNE9,K1PNE9_CRAGI,unreviewed,Solute carrier family 43 member 3,CGI_10016775,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),440,integral component of membrane [GO:0016021],EKC18015
K1PNE3,K1PNE3_CRAGI,unreviewed,Transmembrane emp24 domain-containing protein 2,CGI_10016770,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),160,integral component of membrane [GO:0016021]; transport [GO:0006810],EKC18010
K1Q9F0,K1Q9F0_CRAGI,unreviewed,RNA methyltransferase-like protein 1,CGI_10016771,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),391,membrane [GO:0016020]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; RNA processing [GO:0006396]; transport [GO:0006810],EKC18011
K1Q9U3,K1Q9U3_CRAGI,unreviewed,FH2 domain-containing protein 1,CGI_10012193,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1741,,EKC33492
K1QNX5,K1QNX5_CRAGI,unreviewed,Uncharacterized protein,CGI_10020943,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),361,,EKC23261
K1Q318,K1Q318_CRAGI,unreviewed,Splicing factor 3 subunit 1,CGI_10020942,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),748,RNA binding [GO:0003723]; RNA processing [GO:0006396],EKC23260
K1QNX9,K1QNX9_CRAGI,unreviewed,Protein FAM81A,CGI_10019632,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),394,,EKC23266
K1QWZ4,K1QWZ4_CRAGI,unreviewed,Protein cramped-like protein,CGI_10012189,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1422,,EKC33490
K1QT91,K1QT91_CRAGI,unreviewed,LIM domain and actin-binding protein 1,CGI_10012729,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1387,metal ion binding [GO:0046872],EKC34449
K1QE82,K1QE82_CRAGI,unreviewed,Reticulocyte-binding protein 2-like protein a,CGI_10026248,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),522,,EKC32258
K1QE73,K1QE73_CRAGI,unreviewed,DNA ligase (EC 6.5.1.1),CGI_10026241,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),527,ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA ligase (ATP) activity [GO:0003910]; DNA biosynthetic process [GO:0071897]; DNA ligation involved in DNA repair [GO:0051103]; DNA recombination [GO:0006310]; DNA replication [GO:0006260],EKC32253
K1RDS1,K1RDS1_CRAGI,unreviewed,"Splicing factor, arginine/serine-rich 2",CGI_10026246,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),183,RNA binding [GO:0003723],EKC32256
K1QQT4,K1QQT4_CRAGI,unreviewed,Exosome complex exonuclease RRP43,CGI_10012200,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),300,exosome (RNase complex) [GO:0000178]; exonuclease activity [GO:0004527]; RNA catabolic process [GO:0006401]; RNA processing [GO:0006396],EKC33499
K1QI88,K1QI88_CRAGI,unreviewed,Zwilch-like protein,CGI_10012199,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),517,RZZ complex [GO:1990423]; mitotic cell cycle checkpoint [GO:0007093],EKC33498
K1PSN1,K1PSN1_CRAGI,unreviewed,Uncharacterized protein,CGI_10024397,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),491,integral component of membrane [GO:0016021],EKC24608
K1PZW9,K1PZW9_CRAGI,unreviewed,Sialin,CGI_10024398,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),521,integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085],EKC24609
K1PKN4,K1PKN4_CRAGI,unreviewed,Uncharacterized protein,CGI_10024391,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),285,integral component of membrane [GO:0016021],EKC24602
K1PSM9,K1PSM9_CRAGI,unreviewed,Putative ATP-dependent RNA helicase DDX58,CGI_10024392,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1198,ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386],EKC24603
K1Q6Z9,K1Q6Z9_CRAGI,unreviewed,Solute carrier organic anion transporter family member,CGI_10024389,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),651,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transporter activity [GO:0005215]; ion transport [GO:0006811],EKC24600
K1QSN4,K1QSN4_CRAGI,unreviewed,"Sprouty-related, EVH1 domain-containing protein 2",CGI_10024390,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),430,membrane [GO:0016020]; multicellular organism development [GO:0007275]; regulation of signal transduction [GO:0009966],EKC24601
K1Q8A5,K1Q8A5_CRAGI,unreviewed,Tetraspanin,CGI_10009478,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),253,integral component of membrane [GO:0016021],EKC25090
K1PBI6,K1PBI6_CRAGI,unreviewed,Frizzled-5,CGI_10010787,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),585,integral component of membrane [GO:0016021]; Wnt-activated receptor activity [GO:0042813]; multicellular organism development [GO:0007275],EKC18848
K1PNV0,K1PNV0_CRAGI,unreviewed,Toll-like receptor 6,CGI_10005883,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),106,signal transduction [GO:0007165],EKC20519
K1QG45,K1QG45_CRAGI,unreviewed,Latrophilin-3,CGI_10005862,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),847,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC20516
K1PW45,K1PW45_CRAGI,unreviewed,Chitin synthase 8,CGI_10005860,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),904,"integral component of membrane [GO:0016021]; transferase activity, transferring hexosyl groups [GO:0016758]",EKC20515
K1QG38,K1QG38_CRAGI,unreviewed,Chitin synthase 8,CGI_10005856,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1168,"integral component of membrane [GO:0016021]; transferase activity, transferring hexosyl groups [GO:0016758]",EKC20511
K1QBC2,K1QBC2_CRAGI,unreviewed,WD repeat-containing protein 75,CGI_10010729,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),908,,EKC18841
K1PIV8,K1PIV8_CRAGI,unreviewed,Putative nuclear hormone receptor HR38,CGI_10010783,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),664,"nucleus [GO:0005634]; RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding [GO:0004879]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",EKC18844
K1PU14,K1PU14_CRAGI,unreviewed,Ras association domain-containing protein 9,CGI_10007384,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),523,signal transduction [GO:0007165],EKC19860
K1P817,K1P817_CRAGI,unreviewed,Uncharacterized protein,CGI_10007391,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),58,,EKC19867
K1PS17,K1PS17_CRAGI,unreviewed,Protein G7c,CGI_10003555,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),640,integral component of membrane [GO:0016021],EKC21649
K1PJ68,K1PJ68_CRAGI,unreviewed,ADP-ribosylation factor 1,CGI_10003554,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),656,intracellular [GO:0005622]; GTP binding [GO:0005525]; small GTPase mediated signal transduction [GO:0007264],EKC21648
K1PHG6,K1PHG6_CRAGI,unreviewed,Uncharacterized protein,CGI_10013148,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),172,,EKC18344
K1PPF1,K1PPF1_CRAGI,unreviewed,Uncharacterized protein,CGI_10013149,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),96,,EKC18345
K1QA43,K1QA43_CRAGI,unreviewed,Uncharacterized protein,CGI_10013150,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),236,integral component of membrane [GO:0016021],EKC18346
K1PWU7,K1PWU7_CRAGI,unreviewed,Vacuolar protein sorting-associated protein 16-like protein,CGI_10006128,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),828,cytoplasm [GO:0005737]; intracellular protein transport [GO:0006886]; vacuole organization [GO:0007033],EKC23509
K1PG30,K1PG30_CRAGI,unreviewed,"Glycoprotein endo-alpha-1,2-mannosidase",CGI_10000131,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),378,"hydrolase activity, acting on glycosyl bonds [GO:0016798]",EKC17844
K1PUR0,K1PUR0_CRAGI,unreviewed,Dipeptidyl-peptidase 2,CGI_10008088,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),342,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930]; serine-type peptidase activity [GO:0008236],EKC28042
K1QGW9,K1QGW9_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10008091,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),504,metal ion binding [GO:0046872],EKC28045
K1R2N9,K1R2N9_CRAGI,unreviewed,RING finger protein nhl-1,CGI_10008092,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),481,metal ion binding [GO:0046872],EKC28046
K1PUR5,K1PUR5_CRAGI,unreviewed,RING finger protein nhl-1,CGI_10008093,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),891,lysosome [GO:0005764]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; apoptotic process [GO:0006915]; negative regulation of TORC1 signaling [GO:1904262]; positive regulation of autophagy [GO:0010508]; protein polyubiquitination [GO:0000209],EKC28047
K1QV75,K1QV75_CRAGI,unreviewed,Neuronal acetylcholine receptor subunit alpha-6,CGI_10018760,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),476,integral component of membrane [GO:0016021]; extracellular ligand-gated ion channel activity [GO:0005230],EKC35134
K1QLJ6,K1QLJ6_CRAGI,unreviewed,Solute carrier family 12 member 8,CGI_10003911,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),714,integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085],EKC29635
K1PUD4,K1PUD4_CRAGI,unreviewed,Uncharacterized protein,CGI_10007269,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),68,protein dimerization activity [GO:0046983],EKC19940
K1QE06,K1QE06_CRAGI,unreviewed,Acetylcholine receptor subunit alpha-like 2,CGI_10018758,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),485,integral component of membrane [GO:0016021]; extracellular ligand-gated ion channel activity [GO:0005230],EKC35132
K1QMP2,K1QMP2_CRAGI,unreviewed,Acetylcholine receptor subunit alpha-like 1,CGI_10018759,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),918,integral component of membrane [GO:0016021]; extracellular ligand-gated ion channel activity [GO:0005230],EKC35133
K1QIT6,K1QIT6_CRAGI,unreviewed,Chromatin accessibility complex protein 1,CGI_10010325,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),108,protein heterodimerization activity [GO:0046982],EKC36692
K1PNC1,K1PNC1_CRAGI,unreviewed,Uncharacterized protein,CGI_10000109,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),63,,EKC23138
K1QEF9,K1QEF9_CRAGI,unreviewed,Protein-glutamine gamma-glutamyltransferase K,CGI_10001021,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),557,protein-glutamine gamma-glutamyltransferase activity [GO:0003810]; peptide cross-linking [GO:0018149],EKC27175
K1R0G0,K1R0G0_CRAGI,unreviewed,Acyloxyacyl hydrolase,CGI_10001022,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),101,hydrolase activity [GO:0016787],EKC27176
K1PZS4,K1PZS4_CRAGI,unreviewed,Integrin beta pat-3,CGI_10003509,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),347,integrin-mediated signaling pathway [GO:0007229],EKC27173
K1PZS6,K1PZS6_CRAGI,unreviewed,Dynactin subunit 2,CGI_10003541,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),400,dynactin complex [GO:0005869]; microtubule-based process [GO:0007017]; mitotic cell cycle [GO:0000278],EKC27178
K1QJB7,K1QJB7_CRAGI,unreviewed,Potassium voltage-gated channel protein eag,CGI_10003384,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1470,integral component of membrane [GO:0016021]; intracellular [GO:0005622]; phosphorelay sensor kinase activity [GO:0000155]; voltage-gated potassium channel activity [GO:0005249],EKC21751
